Run,geo_loc_name_country_continent,country,latitude,longitude,colour
ERR1135633,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135634,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135635,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135636,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135637,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135638,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135639,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135640,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135641,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135642,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135643,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135644,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135645,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135646,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135647,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135648,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135649,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135650,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135651,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135652,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135653,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135654,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135655,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135656,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135657,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135658,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135659,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135660,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135661,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135662,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135663,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135664,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135665,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135666,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135667,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135668,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135669,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135670,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135671,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135672,Europe,Denmark,54.864052,12.030108,Denmark
ERR1135673,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135674,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135675,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135676,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135677,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135678,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135679,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135680,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135681,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135682,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135683,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135684,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135685,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135686,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135687,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135688,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135689,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135690,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135691,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135692,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135693,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135694,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135695,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135696,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135697,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135698,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135699,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135700,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135701,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135702,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135703,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135704,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135705,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135706,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135707,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135708,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135709,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135710,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135711,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135712,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135713,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135714,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135715,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135716,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135717,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135718,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135719,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135720,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135721,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135722,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135723,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135724,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135725,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135726,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135727,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135728,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135729,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135730,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135731,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135732,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135733,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135734,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135735,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135736,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135737,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135738,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135739,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135740,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135741,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135742,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135743,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135744,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135745,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135746,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135747,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135748,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135749,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135750,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135751,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135752,Asia,A_China,22.5537717,114.0871167,A_China
ERR1135753,Asia,A_China,22.5537717,114.0871167,A_China
